265	0.3774520557527334E-01	0.4094395464483711E+00	0.2338199745445671E+01
266	0.3730663655623521E-01	0.4116559416001786E+00	0.2621865417518062E+01
267	0.3681742749119450E-01	0.4137564637747416E+00	0.2904791285909520E+01
268	0.3634555868030065E-01	0.4156935785772808E+00	0.3184585390946680E+01
269	0.3580740847177080E-01	0.4174180535158564E+00	0.3464416549113917E+01
270	0.3525463818143447E-01	0.4188918356055381E+00	0.3743955078831358E+01
271	0.3464179655280113E-01	0.4200845291542514E+00	0.4019350448619359E+01
272	0.3406837243317123E-01	0.4209679157358484E+00	0.4296565197314426E+01
273	0.3342151234420419E-01	0.4215244321464457E+00	0.4572323605018430E+01
274	0.3276112189648254E-01	0.4217489918118726E+00	0.4845667000444666E+01
275	0.3209920727735267E-01	0.4216351986430550E+00	0.5120443066611983E+01
276	0.3146282850273169E-01	0.4211923033894123E+00	0.5392662760939523E+01
277	0.3071023558187981E-01	0.4204350876938346E+00	0.5666217586112608E+01
278	0.3007077793876046E-01	0.4193808136019697E+00	0.5937075304870502E+01
279	0.2937853383360571E-01	0.4180585939006504E+00	0.6208372468436429E+01
280	0.2866107378790122E-01	0.4165023828064566E+00	0.1966307200287920E+00
281	0.2799698374726678E-01	0.4147457331975244E+00	0.4659619540558824E+00
282	0.2729163494870808E-01	0.4128365462803463E+00	0.7340086897047611E+00
283	0.2664622189712990E-01	0.4108190203864529E+00	0.1004910027075635E+01
284	0.2593382545236199E-01	0.4087392183612872E+00	0.1270367224438701E+01
285	0.2527894748145712E-01	0.4066525915097046E+00	0.1537713021986473E+01
286	0.2466866060766641E-01	0.4046097978457507E+00	0.1804732419931502E+01
287	0.2398003722601390E-01	0.4026544358115883E+00	0.2068662643701526E+01
288	0.2337352984020998E-01	0.4008382404757081E+00	0.2333532724447149E+01
289	0.2283548317140152E-01	0.3992012370744219E+00	0.2595707604368114E+01
290	0.2220301293522760E-01	0.3977762982120613E+00	0.2858986276378090E+01
291	0.2170050800555366E-01	0.3965956821261031E+00	0.3118396652098422E+01
292	0.2121452146056402E-01	0.3956791573090260E+00	0.3376948445821053E+01
293	0.2071349524217253E-01	0.3950390857427942E+00	0.3636155010263241E+01
294	0.2033099771638425E-01	0.3946853388976846E+00	0.3891819938306247E+01
295	0.1989106011504512E-01	0.3946149794395690E+00	0.4145321594607392E+01
296	0.1960266730239872E-01	0.3948193162611648E+00	0.4401425997160313E+01
297	0.1927204356297858E-01	0.3952880549130320E+00	0.4652976446812838E+01
298	0.1901017552823657E-01	0.3959984987689756E+00	0.4903821161143981E+01
299	0.1884952606304155E-01	0.3969249155453861E+00	0.5156823071974081E+01
300	0.1867223428122574E-01	0.3980395856141186E+00	0.5405572577383079E+01
301	0.1853185506422576E-01	0.3993079383103680E+00	0.5656898178712794E+01
302	0.1854261169948659E-01	0.4006920562297903E+00	0.5904467614953418E+01
303	0.1846714351106151E-01	0.4021588235969807E+00	0.6156425338535530E+01
304	0.1849084717178410E-01	0.4036691702400820E+00	0.1219859948808351E+00
305	0.1857700067762693E-01	0.4051888418211013E+00	0.3703182200192350E+00
306	0.1863467852873642E-01	0.4066853603856563E+00	0.6223547798715607E+00
307	0.1875897775214723E-01	0.4081288857406091E+00	0.8736041222921296E+00
