Event	DateTime	Latitude	Longitude	Sample label	Depthsed	Depthcomp	Depthcompr	Depthcorrcr	HybridAge	AgeLisiec	AgeAhn	AgeKonijn	d18O	d13C
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,128-129	84.190	88.010	88.010	88.031	750.61	748.94	748.94	750.45	1.45	-1.17
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,130-131	84.210	88.030	88.030	88.051	750.81	749.09	749.09	750.65	1.45	-1.23
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,132-133	84.230	88.050	88.050	88.072	751.03	749.25	749.25	750.87	1.49	-1.27
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,134-135	84.250	88.070	88.070	88.093	751.25	749.41	749.41	751.09	1.31	-1.40
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,136-137	84.270	88.090	88.090	88.113	751.46	749.56	749.56	751.29	1.39	-1.30
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,138-139	84.290	88.110	88.110	88.134	751.68	749.72	749.72	751.51	1.65	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,140-141	84.310	88.130	88.130	88.154	751.89	749.87	749.87	751.71	1.78	-0.60
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,142-143	84.330	88.150	88.150	88.175	752.10	750.03	750.03	751.93	1.80	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,144-145	84.350	88.170	88.170	88.195	752.31	750.18	750.18	752.14	1.85	-0.83
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,146-147	84.370	88.190	88.190	88.216	752.53	750.34	750.34	752.35	1.47	-0.80
339-U1385D		37.5713	-10.1259	339-U1385D-10H-3,148-149	84.390	88.210	88.210	88.236	752.74	750.50	750.50	752.56	1.69	-1.19
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,0-1	84.420	88.240	88.240	88.267	753.06	750.73	750.73	752.88	2.00	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,2-3	84.440	88.260	88.260	88.288	753.28	750.89	750.89	753.10	1.79	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,4-5	84.460	88.280	88.280	88.308	753.49	751.04	751.04	753.30	1.71	-1.35
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,6-7	84.480	88.300	88.300	88.329	753.71	751.20	751.20	753.52	1.33	-1.17
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,8-9	84.500	88.320	88.320	88.349	753.92	751.35	751.35	753.73	1.65	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,10-11	84.520	88.340	88.340	88.370	754.13	751.51	751.51	753.94	1.81	-1.34
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,12-13	84.540	88.360	88.360	88.391	754.35	751.67	751.67	754.16	1.76	-1.35
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,14-15	84.560	88.380	88.380	88.411	754.56	751.82	751.82	754.37	2.15	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,16-17	84.580	88.400	88.400	88.432	754.78	751.98	751.98	754.58	1.45	-1.30
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,18-19	84.600	88.420	88.420	88.452	754.99	752.13	752.13	754.79	1.30	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,20-21	84.620	88.440	88.440	88.473	755.21	752.29	752.29	755.01	1.67	-1.03
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,22-23	84.640	88.460	88.460	88.493	755.41	752.44	752.44	755.21	1.42	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,24-25	84.660	88.480	88.480	88.514	755.63	752.60	752.60	755.43	1.57	-1.25
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,24-25	84.660	88.480	88.480	88.514	755.63	752.60	752.60	755.43	1.54	-1.14
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,26-27	84.680	88.500	88.500	88.534	755.84	752.75	752.75	755.63	1.41	-1.01
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,28-29	84.700	88.520	88.520	88.555	756.06	752.91	752.91	755.85	1.38	-0.96
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,30-31	84.720	88.540	88.540	88.576	756.28	753.07	753.07	756.07	1.43	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,32-33	84.740	88.560	88.560	88.596	756.49	753.23	753.23	756.27	1.77	-1.10
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,34-35	84.760	88.580	88.580	88.617	756.71	753.38	753.38	756.49	1.98	-0.96
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,36-37	84.780	88.600	88.600	88.637	756.91	753.54	753.54	756.70	1.48	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,38-39	84.800	88.620	88.620	88.658	757.13	753.70	753.70	756.91	1.53	-1.17
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,40-41	84.820	88.640	88.640	88.678	757.34	753.85	753.85	757.12	1.66	-1.14
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,42-43	84.840	88.660	88.660	88.699	757.56	754.01	754.01	757.34	1.55	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,44-45	84.860	88.680	88.680	88.719	757.77	754.16	754.16	757.54	1.42	-1.68
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,46-47	84.880	88.700	88.700	88.740	757.99	754.32	754.32	757.76	1.47	-1.02
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,48-49	84.900	88.720	88.720	88.761	758.20	754.48	754.48	757.98	2.10	-0.83
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,50-51	84.920	88.740	88.740	88.781	758.41	754.63	754.63	758.18	1.92	-0.47
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,52-53	84.940	88.760	88.760	88.802	758.63	754.79	754.79	758.40	1.88	-1.03
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,54-55	84.960	88.780	88.780	88.822	758.84	754.94	754.94	758.61	1.38	-1.20
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,56-57	84.980	88.800	88.800	88.843	759.06	755.10	755.10	758.82	1.46	-0.92
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,58-59	85.000	88.820	88.820	88.863	759.27	755.25	755.25	759.03	1.59	-1.09
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,60-61	85.020	88.840	88.840	88.884	759.48	755.41	755.41	759.25	1.61	-1.01
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,62-63	85.040	88.860	88.860	88.904	759.69	755.56	755.56	759.45	1.52	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,64-65	85.060	88.880	88.880	88.925	759.91	755.72	755.72	759.67	1.25	-1.09
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,66-67	85.080	88.900	88.900	88.946	760.13	755.88	755.88	759.89	1.06	-1.43
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,68-69	85.100	88.920	88.920	88.966	760.34	756.03	756.03	760.09	1.31	-0.85
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,70-71	85.120	88.940	88.940	88.987	760.56	756.19	756.19	760.31	1.43	-0.82
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,72-73	85.140	88.960	88.960	89.007	760.77	756.34	756.34	760.52	1.49	-0.59
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,74-75	85.160	88.980	88.980	89.028	760.98	756.50	756.50	760.73	1.66	-0.23
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,76-77	85.180	89.000	89.000	89.048	761.19	756.65	756.65	760.94	1.87	-0.49
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,78-79	85.200	89.020	89.020	89.069	761.41	756.81	756.81	761.15	1.28	-0.83
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,82-83	85.240	89.060	89.060	89.110	761.84	757.12	757.12	761.58	1.29	-0.83
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,84-85	85.260	89.080	89.080	89.131	762.06	757.28	757.28	761.79	1.84	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,86-87	85.280	89.100	89.100	89.151	762.26	757.43	757.43	762.00	1.06	-0.71
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,88-89	85.300	89.120	89.120	89.172	762.48	757.59	757.59	762.22	0.97	-0.92
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,90-91	85.320	89.140	89.140	89.192	762.69	757.74	757.74	762.42	0.96	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,92-93	85.340	89.160	89.160	89.213	762.91	757.90	757.90	762.64	0.93	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,94-95	85.360	89.180	89.180	89.233	763.12	758.05	758.05	762.85	1.23	-0.76
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,96-97	85.380	89.200	89.200	89.254	763.34	758.21	758.21	763.06	1.05	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,98-99	85.400	89.220	89.220	89.274	763.54	758.37	758.37	763.27	1.40	-0.76
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,100-101	85.420	89.240	89.240	89.295	763.76	758.52	758.52	763.49	2.17	-0.44
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,102-103	85.440	89.260	89.260	89.316	763.98	758.68	758.68	763.70	1.98	-0.38
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,104-105	85.460	89.280	89.280	89.336	764.19	758.84	758.84	763.91	1.83	-0.43
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,106-107	85.480	89.300	89.300	89.357	764.41	758.99	758.99	764.13	1.71	-0.52
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,108-109	85.500	89.320	89.320	89.377	764.62	759.15	759.15	764.33	2.01	-0.33
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,110-111	85.520	89.340	89.340	89.398	764.83	759.31	759.31	764.55	2.27	-0.24
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,112-113	85.540	89.360	89.360	89.418	765.04	759.46	759.46	764.76	2.36	-0.16
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,114-115	85.560	89.380	89.380	89.439	765.26	759.62	759.62	764.97	2.19	-0.39
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,116-117	85.580	89.400	89.400	89.459	765.47	759.77	759.77	765.18	1.86	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,118-119	85.600	89.420	89.420	89.480	765.69	759.93	759.93	765.40	1.33	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,120-121	85.620	89.440	89.440	89.508	765.98	760.14	760.14	765.68	1.31	-1.04
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,122-123	85.640	89.460	89.460	89.535	766.26	760.34	760.34	765.96	1.09	-0.87
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,124-125	85.660	89.480	89.480	89.563	766.55	760.56	760.56	766.25	0.73	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,126-127	85.680	89.500	89.500	89.590	766.83	760.76	760.76	766.53	0.71	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,128-129	85.700	89.520	89.520	89.618	767.12	760.97	760.97	766.82	0.57	-1.09
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,130-131	85.720	89.540	89.540	89.645	767.41	761.18	761.18	767.10	0.71	-0.80
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,132-133	85.740	89.560	89.560	89.673	767.70	761.39	761.39	767.39	0.72	-0.90
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,134-135	85.760	89.580	89.580	89.700	767.98	761.60	761.60	767.66	1.01	-0.85
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,136-137	85.780	89.600	89.600	89.720	768.19	761.75	761.75	767.87	0.83	-0.97
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,138-139	85.800	89.620	89.620	89.739	768.38	761.89	761.89	768.07	0.61	-1.11
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,140-141	85.820	89.640	89.640	89.759	768.59	762.04	762.04	768.27	0.88	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,142-143	85.840	89.660	89.660	89.779	768.80	762.27	762.27	768.48	0.73	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,144-145	85.860	89.680	89.680	89.799	769.01	762.50	762.50	768.69	0.55	-0.62
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,146-147	85.880	89.700	89.700	89.818	769.21	762.72	762.72	768.88	0.71	-0.73
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,148-149	85.900	89.720	89.720	89.838	769.41	762.96	762.96	769.09	0.55	-1.10
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,150-151	85.920	89.740	89.740	89.858	769.62	763.19	763.19	769.30	1.89	-0.35
339-U1385D		37.5713	-10.1259	339-U1385D-10H-4,152-153	85.940	89.760	89.760	89.880	769.85	763.44	763.44	769.52	1.10	-0.65
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,0-1	85.950	89.770	89.770	89.887	769.92	763.53	763.53	769.59	1.65	-0.58
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,2-3	85.970	89.790	89.790	89.907	770.13	763.76	763.76	769.80	1.11	-0.69
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,4-5	85.990	89.810	89.810	89.927	770.34	763.99	763.99	770.01	1.38	-0.71
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,6-7	86.010	89.830	89.830	89.946	770.54	764.21	764.21	770.20	1.31	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,8-9	86.030	89.850	89.850	89.966	770.75	764.44	764.44	770.41	1.24	-0.61
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,10-11	86.050	89.870	89.870	89.986	770.96	764.68	764.68	770.62	1.21	-0.76
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,12-13	86.070	89.890	89.890	90.006	771.16	764.91	764.91	770.82	1.45	-0.75
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,14-15	86.090	89.910	89.910	90.025	771.36	765.13	765.13	771.02	0.98	-0.83
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,16-17	86.110	89.930	89.930	90.045	771.57	765.36	765.36	771.22	0.82	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,18-19	86.130	89.950	89.950	90.065	771.78	765.59	765.59	771.43	0.94	-1.00
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,20-21	86.150	89.970	89.970	90.084	771.98	765.82	765.82	771.63	1.05	-0.66
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,22-23	86.170	89.990	89.990	90.104	772.18	766.05	766.05	771.83	0.92	-0.80
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,24-25	86.190	90.010	90.010	90.124	772.39	766.28	766.28	772.04	0.96	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,26-27	86.210	90.030	90.030	90.144	772.60	766.51	766.51	772.25	0.70	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,28-29	86.230	90.050	90.050	90.163	772.80	766.73	766.73	772.44	0.99	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,30-31	86.250	90.070	90.070	90.183	773.01	766.97	766.97	772.65	0.76	-0.85
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,32-33	86.270	90.090	90.090	90.203	773.21	767.20	767.20	772.85	0.87	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,34-35	86.290	90.110	90.110	90.222	773.41	767.42	767.42	773.05	1.04	-0.87
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,36-37	86.310	90.130	90.130	90.242	773.62	767.65	767.65	773.26	0.52	-0.95
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,38-39	86.330	90.150	90.150	90.262	773.83	767.88	767.88	773.46	0.69	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,40-41	86.350	90.170	90.170	90.282	774.04	768.12	768.12	773.67	0.83	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,42-43	86.370	90.190	90.190	90.301	774.23	768.34	768.34	773.87	1.18	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,44-45	86.390	90.210	90.210	90.321	774.44	768.57	768.57	774.07	1.67	-0.38
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,46-47	86.410	90.230	90.230	90.341	774.65	768.80	768.80	774.28	1.48	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,48-49	86.430	90.250	90.250	90.360	774.85	769.02	769.02	774.47	1.62	-0.50
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,50-51	86.450	90.270	90.270	90.380	775.06	769.26	769.26	774.68	1.76	-0.14
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,52-53	86.470	90.290	90.290	90.401	775.28	769.50	769.50	774.90	1.20	-0.61
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,54-55	86.490	90.310	90.310	90.422	775.49	769.74	769.74	775.11	1.26	-0.67
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,56-57	86.510	90.330	90.330	90.443	775.71	769.99	769.99	775.33	1.20	-0.70
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,58-59	86.530	90.350	90.350	90.464	775.93	770.23	770.23	775.55	1.12	-0.72
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,60-61	86.550	90.370	90.370	90.485	776.15	770.48	770.48	775.76	1.09	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,62-63	86.570	90.390	90.390	90.507	776.38	770.73	770.73	775.99	0.95	-0.76
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,64-65	86.590	90.410	90.410	90.528	776.60	770.98	770.98	776.21	1.08	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,66-67	86.610	90.430	90.430	90.549	776.82	771.22	771.22	776.42	1.11	-0.66
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,68-69	86.630	90.450	90.450	90.570	777.03	771.46	771.46	776.64	0.89	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,70-71	86.650	90.470	90.470	90.591	777.25	771.71	771.71	776.86	1.07	-0.64
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,72-73	86.670	90.490	90.490	90.612	777.47	771.95	771.95	777.07	0.86	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,74-75	86.690	90.510	90.510	90.634	777.70	772.21	772.21	777.30	0.56	-0.86
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,76-77	86.710	90.530	90.530	90.655	777.92	772.45	772.45	777.52	0.95	-0.64
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,78-79	86.730	90.550	90.550	90.676	778.14	772.70	772.70	777.73	0.69	-0.83
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,80-81	86.750	90.570	90.570	90.697	778.36	772.94	772.94	777.95	0.92	-0.91
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,84-85	86.790	90.610	90.610	90.740	778.80	773.44	773.44	778.39	0.93	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,85-86	86.800	90.620	90.620	90.750	778.91	773.56	773.56	778.50	0.80	-0.71
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,86-87	86.810	90.630	90.630	90.761	779.02	773.68	773.68	778.61	1.00	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,88-89	86.830	90.650	90.650	90.782	779.24	773.93	773.93	778.83	0.54	-1.39
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,90-91	86.850	90.670	90.670	90.803	779.46	774.17	774.17	779.04	0.86	-0.91
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,92-93	86.870	90.690	90.690	90.824	779.68	774.42	774.42	779.26	0.61	-0.58
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,94-95	86.890	90.710	90.710	90.845	779.90	774.66	774.66	779.48	0.61	-0.77
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,96-97	86.910	90.730	90.730	90.867	780.13	774.92	774.92	779.71	0.63	-0.93
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,98-99	86.930	90.750	90.750	90.888	780.34	775.16	775.16	779.92	0.65	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,100-101	86.950	90.770	90.770	90.909	780.56	775.40	775.40	780.14	0.87	-0.71
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,102-103	86.970	90.790	90.790	90.930	780.78	775.65	775.65	780.36	0.66	-0.77
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,104-105	86.990	90.810	90.810	90.951	781.00	775.89	775.89	780.57	0.79	-0.69
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,106-107	87.010	90.830	90.830	90.973	781.23	776.15	776.15	780.80	0.59	-0.70
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,108-109	87.030	90.850	90.850	90.994	781.45	776.39	776.39	781.02	0.83	-0.65
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,110-111	87.050	90.870	90.870	91.015	781.67	776.64	776.64	781.23	0.48	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,112-113	87.070	90.890	90.890	91.036	781.88	776.88	776.88	781.45	0.75	-0.60
339-U1385D		37.5713	-10.1259	339-U1385D-10H-5,114-115	87.090	90.910	90.910	91.057	782.10	777.12	777.12	781.67	0.69	-0.58
