Time	d18O	d18Ostd	d18O_lo	d18O_up
2585.0	3.3050524	0.10519645	3.5112374	3.0988673
2587.5	3.2533252	0.2238876	3.6921449	2.8145055
2590.0	3.2804326	0.21016946	3.6923647	2.8685004
2592.5	3.3445184	0.12888618	3.5971353	3.0919014
2595.0	3.5210531	0.20529323	3.9234279	3.1186784
2597.5	3.6499172	0.11858045	3.8823349	3.4174995
2600.0	3.7894915	0.18824192	4.1584457	3.4205373
2602.5	3.8452279	0.20137661	4.2399261	3.4505298
2605.0	3.7935004	0.21925613	4.2232424	3.3637584
2607.5	3.8678924	0.11373151	4.0908062	3.6449787
2610.0	3.7793139	0.10099747	3.9772689	3.5813588
2612.5	3.666059	0.10053352	3.8631047	3.4690133
2615.0	3.4294488	0.18144077	3.7850727	3.0738249
2617.5	3.4826499	0.12904929	3.7355865	3.2297132
2620.0	3.3973339	0.099812208	3.5929659	3.201702
2622.5	3.2964667	0.20399772	3.6963022	2.8966312
2625.0	3.3069507	0.080103675	3.4639539	3.1499475
2627.5	3.2014301	0.21932487	3.6313068	2.7715533
2630.0	3.374917	0.14125277	3.6517725	3.0980616
2632.5	3.4849956	0.082405454	3.6465103	3.323481
2635.0	3.5081154	0.083021419	3.6708374	3.3453934
2637.5	3.6384946	0.1806932	3.9926532	3.2843359
2640.0	3.6514618	0.18826096	4.0204533	3.2824703
2642.5	3.7302979	0.11897194	3.9634829	3.4971129
2645.0	3.7798601	0.1663716	4.1059485	3.4537718
2647.5	3.7237367	0.34094911	4.391997	3.0554764
2650.0	3.494578	0.14797246	3.784604	3.204552
2652.5	3.3282218	0.17343051	3.6681455	2.988298
2655.0	3.2567458	0.10857538	3.4695535	3.043938
2657.5	3.1129168	0.18237112	3.4703642	2.7554694
2660.0	3.2833059	0.13850523	3.5547762	3.0118357
2662.5	3.2385862	0.2372635	3.7036226	2.7735497
2665.0	3.2532207	0.14470417	3.5368408	2.9696005
2667.5	3.2910794	0.17704618	3.63809	2.9440689
2670.0	3.2886358	0.18788171	3.656884	2.9203877
2672.5	3.1033077	0.67883407	4.4338225	1.7727929
2675.0	3.3319689	0.1967268	3.7175535	2.9463844
2677.5	3.4480087	0.17211559	3.7853553	3.1106622
2680.0	3.4438663	0.22506928	3.8850021	3.0027305
2682.5	3.7329824	0.13158833	3.9908955	3.4750693
2685.0	3.8318946	0.09746964	4.0229351	3.6408541
2687.5	3.8543118	0.14776619	4.1439335	3.5646901
2690.0	3.812525	0.2784099	4.3582084	3.2668416
2692.5	3.6696754	0.19324183	4.0484294	3.2909214
2695.0	3.6529432	0.12768768	3.9032111	3.4026754
2697.5	3.6513331	0.093792607	3.8351666	3.4674996
2700.0	3.6541581	0.13323707	3.9153028	3.3930135
2702.5	3.3886538	0.72338975	4.8064977	1.9708099
2705.0	3.7203973	0.15199801	4.0183134	3.4224812
2707.5	3.807263	0.13867868	4.0790733	3.5354528
2710.0	3.8149626	0.18699792	4.1814785	3.4484466
2712.5	3.7624463	0.30144899	4.3532863	3.1716063
2715.0	3.8516322	0.21422487	4.271513	3.4317515
2717.5	3.8229107	0.26946432	4.3510608	3.2947606
2720.0	3.7983579	0.18022102	4.1515911	3.4451247
2722.5	3.8082214	0.16574852	4.1330885	3.4833543
2725.0	3.7293429	0.11114608	3.9471892	3.5114966
2727.5	3.6903741	0.13290762	3.950873	3.4298752
2730.0	3.5652232	0.17879423	3.9156599	3.2147865
2732.5	3.4498786	0.21298005	3.8673195	3.0324377
2735.0	3.3846333	0.17108738	3.7199646	3.049302
2737.5	3.2141211	0.17879868	3.5645666	2.8636757
2740.0	3.1935732	0.13431863	3.4568377	2.9303087
2742.5	3.1504516	0.13239658	3.4099489	2.8909543
2745.0	3.1456069	0.11435008	3.369733	2.9214807
2747.5	3.1442896	0.29723445	3.7268691	2.5617101
2750.0	3.1412014	0.12365077	3.3835569	2.8988459
2752.5	3.1905582	0.15850171	3.5012215	2.8798948
2755.0	3.2181196	0.13730887	3.4872449	2.9489942
2757.5	3.2971814	0.10746805	3.5078188	3.0865441
2760.0	3.3914967	0.16370443	3.7123574	3.070636
2762.5	3.4572591	0.21125455	3.871318	3.0432002
2765.0	3.3617802	0.29237324	3.9348318	2.7887287
2767.5	3.2894714	0.28344033	3.8450144	2.7339284
2770.0	3.3168838	0.21915203	3.7464218	2.8873458
2772.5	3.2931886	0.14915345	3.5855293	3.0008478
2775.0	3.2650928	0.15404923	3.5670293	2.9631563
2777.5	3.2180182	0.094728862	3.4036868	3.0323496
2780.0	3.2149032	0.10112741	3.4131129	3.0166935
2782.5	3.2038588	0.15127652	3.5003607	2.9073568
2785.0	3.1923812	0.17094253	3.5274285	2.8573338
2787.5	3.2895917	0.078438867	3.4433319	3.1358516
2790.0	3.0488284	0.76563737	4.5494776	1.5481791
2792.5	3.2703622	0.22923902	3.7196707	2.8210537
2795.0	3.3889036	0.080923032	3.5475127	3.2302944
2797.5	3.4954002	0.16781928	3.824326	3.1664745
2800.0	3.6214685	0.16319704	3.9413347	3.3016023
2802.5	3.729418	0.31422158	4.3452923	3.1135437
2805.0	3.7051775	0.27901234	4.2520417	3.1583133
2807.5	3.7886664	0.13064655	4.0447336	3.5325992
2810.0	3.6820926	0.23608878	4.1448266	3.2193586
2812.5	3.6672372	0.15210497	3.9653629	3.3691114
2815.0	3.5822015	0.11205454	3.8018284	3.3625746
2817.5	3.5560938	0.11894527	3.7892265	3.3229611
2820.0	3.5274433	0.23553784	3.9890975	3.0657892
2822.5	3.3039238	0.13451237	3.5675681	3.0402796
2825.0	3.2555589	0.038442489	3.3309062	3.1802116
2827.5	3.1847693	0.17022988	3.5184199	2.8511187
2830.0	3.2188318	0.12753288	3.4687962	2.9688673
2832.5	3.2059727	0.20210119	3.602091	2.8098544
2835.0	3.2161332	0.24204773	3.6905467	2.7417196
2837.5	3.3576677	0.11693412	3.5868585	3.1284768
2840.0	3.486376	0.0923077	3.6672991	3.3054529
2842.5	3.5129542	0.14166998	3.7906273	3.235281
2845.0	3.4756322	0.097470569	3.6666745	3.2845899
2847.5	3.561551	0.32879944	4.2059979	2.9171041
2850.0	3.5497204	0.14467851	3.8332902	3.2661505
2852.5	3.5496839	0.25699042	4.0533851	3.0459827
2855.0	3.3990482	0.09835462	3.5918232	3.2062731
2857.5	3.1782417	0.205718	3.581449	2.7750344
2860.0	3.2968664	0.084638185	3.4627573	3.1309756
2862.5	3.2564893	0.080888728	3.4150312	3.0979474
2865.0	3.333071	0.18484683	3.6953708	2.9707712
2867.5	3.3559517	0.12561643	3.6021599	3.1097435
2870.0	3.3205202	0.10436736	3.5250803	3.1159602
2872.5	3.3722442	0.32835117	4.0158125	2.7286759
2875.0	3.3504356	0.29379702	3.9262778	2.7745935
2877.5	3.524436	0.1900977	3.8970275	3.1518445
2880.0	3.5605969	0.19939278	3.9514067	3.169787
2882.5	3.4129057	0.20294908	3.8106859	3.0151255
2885.0	3.5260614	0.16974471	3.858761	3.1933617
2887.5	3.44794	0.24306652	3.9243504	2.9715296
2890.0	3.4709084	0.13212269	3.7298689	3.211948
2892.5	3.2989296	0.25913637	3.8068369	2.7910224
2895.0	3.2855836	0.22694697	3.7303996	2.8407675
2897.5	3.0523392	0.6616396	4.3491528	1.7555256
2900.0	3.1910507	0.28350099	3.7467126	2.6353887
2902.5	3.2206568	0.1292623	3.4740109	2.9673027
2905.0	3.2741795	0.12954852	3.5280946	3.0202644
2907.5	3.2859064	0.13159264	3.543828	3.0279849
2910.0	3.3562103	0.10628701	3.5645329	3.1478878
2912.5	3.3636357	0.12560298	3.6098176	3.1174539
2915.0	3.4314763	0.27893017	3.9781794	2.8847731
2917.5	3.4369018	0.24288569	3.9129577	2.9608458
2920.0	3.5024541	0.14661425	3.7898181	3.2150902
2922.5	3.6002804	0.20369844	3.9995293	3.2010314
2925.0	3.5581347	0.2149445	3.9794259	3.1368435
2927.5	3.5140567	0.34424823	4.1887833	2.8393302
2930.0	3.6278985	0.087315357	3.7990366	3.4567604
2932.5	3.5678014	0.13512264	3.8326417	3.302961
2935.0	3.4120164	0.1117121	3.6309721	3.1930607
2937.5	3.2609484	0.15730599	3.5692682	2.9526287
2940.0	3.1587682	0.16400805	3.4802239	2.8373124
2942.5	3.1405291	0.17942115	3.4921946	2.7888637
2945.0	3.1139828	0.17216447	3.4514251	2.7765404
2947.5	3.0278312	0.17779251	3.3763045	2.6793579
2950.0	3.0057604	0.18608332	3.3704837	2.6410371
2952.5	3.066619	0.14936248	3.3593695	2.7738686
2955.0	3.1533641	0.20717825	3.5594335	2.7472947
2957.5	3.2375542	0.21089008	3.6508987	2.8242096
2960.0	3.1226976	0.20472628	3.5239611	2.7214341
2962.5	3.259909	0.090897417	3.4380679	3.0817501
2965.0	3.2440157	0.18852394	3.6135226	2.8745088
2967.5	3.3238282	0.075710169	3.4722202	3.1754363
2970.0	3.3944681	0.10092516	3.5922814	3.1966548
2972.5	3.4037495	0.21463118	3.8244266	2.9830724
2975.0	3.5304787	0.11336175	3.7526677	3.3082897
2977.5	3.5757878	0.19400339	3.9560344	3.1955411
2980.0	3.5561944	0.2471326	4.0405743	3.0718145
2982.5	3.4254511	0.22253676	3.8616232	2.9892791
2985.0	3.2642006	0.30693336	3.8657899	2.6626112
2987.5	3.2324201	0.15486328	3.5359522	2.9288881
2990.0	3.2727219	0.21545252	3.6950088	2.8504349
2992.5	3.2131517	0.16051188	3.527755	2.8985484
2995.0	3.2229719	0.17801579	3.5718828	2.8740609
2997.5	3.4199793	0.25927588	3.92816	2.9117985
3000.0	3.476463	0.24328753	3.9533066	2.9996194
3005.0	3.4934366	0.17273774	3.8320025	3.1548706
3010.0	3.514838	0.17916766	3.8660066	3.1636694
3015.0	3.5002664	0.14987596	3.7940233	3.2065095
3020.0	3.4077893	0.13377057	3.6699796	3.145599
3025.0	3.35577	0.15563322	3.6608111	3.0507289
3030.0	3.1856569	0.33191904	3.8362182	2.5350956
3035.0	3.1059789	0.20619636	3.5101237	2.701834
3040.0	3.2069083	0.07726299	3.3583438	3.0554728
3045.0	3.3413271	0.0850438	3.508013	3.1746413
3050.0	3.3870025	0.11993549	3.622076	3.1519289
3055.0	3.3594182	0.16246346	3.6778466	3.0409899
3060.0	3.2606256	0.22114459	3.694069	2.8271822
3065.0	3.2271112	0.30267634	3.8203568	2.6338655
3070.0	3.2304193	0.23918354	3.699219	2.7616195
3075.0	3.0938858	0.14359453	3.3753311	2.8124405
3080.0	3.02697	0.24586462	3.5088646	2.5450753
3085.0	3.0909145	0.13279748	3.3511975	2.8306314
3090.0	3.0900369	0.15309541	3.3901039	2.7899699
3095.0	3.1844051	0.1268832	3.4330962	2.935714
3100.0	3.1988432	0.14207821	3.4773165	2.9203699
3105.0	3.2327209	0.092621649	3.4142593	3.0511824
3110.0	3.1364199	0.2190521	3.565762	2.7070777
3115.0	3.1846543	0.15237994	3.483319	2.8859896
3120.0	3.2415571	0.15316482	3.5417602	2.9413541
3125.0	3.3391284	0.0606607	3.4580234	3.2202335
3130.0	3.3776425	0.10877201	3.5908356	3.1644494
3135.0	3.4657128	0.18982958	3.8377788	3.0936468
3140.0	3.513383	0.20762459	3.9203272	3.1064388
3145.0	3.4022362	0.18482043	3.7644842	3.0399882
3150.0	3.1834378	0.15766757	3.4924662	2.8744093
3155.0	2.9497905	0.27606617	3.4908801	2.4087008
3160.0	3.0033204	0.19030577	3.3763197	2.6303211
3165.0	3.0454958	0.22081653	3.4782962	2.6126953
3170.0	3.181294	0.15936366	3.4936468	2.8689413
3175.0	3.1380452	0.19825273	3.5266206	2.7494699
3180.0	3.1281926	0.20687533	3.5336683	2.722717
3185.0	3.1445342	0.19267375	3.5221747	2.7668936
3190.0	3.0991868	0.56842216	4.2132942	1.9850793
3195.0	3.2054639	0.14526787	3.4901889	2.9207388
3200.0	3.0714861	0.185321	3.4347152	2.7082569
3205.0	3.106506	0.30303558	3.7004557	2.5125562
3210.0	3.0718377	0.13441118	3.3352836	2.8083918
3215.0	3.1023301	0.08569048	3.2702835	2.9343768
3220.0	3.1176579	0.12050655	3.3538507	2.8814651
3225.0	3.1316548	0.26538425	3.6518079	2.6115017
3230.0	3.0913306	0.13900309	3.3637767	2.8188846
3235.0	3.0306567	0.20339666	3.4293142	2.6319992
3240.0	3.0618719	0.24257492	3.5373188	2.5864251
3245.0	3.0633389	0.1523755	3.3619949	2.7646829
3250.0	3.096955	0.092771483	3.2787871	2.9151229
3255.0	3.1779734	0.093170425	3.3605874	2.9953593
3260.0	3.2255003	0.096151455	3.4139571	3.0370434
3265.0	3.2200998	0.32997976	3.8668601	2.5733395
3270.0	3.2053624	0.28914432	3.7720852	2.6386395
3275.0	3.2110872	0.14516785	3.4956161	2.9265582
3280.0	3.2763985	0.10623891	3.4846268	3.0681703
3285.0	3.3450896	0.14040992	3.620293	3.0698861
3290.0	3.5253207	0.29452995	4.1025994	2.948042
3295.0	3.6396473	0.29758444	4.2229128	3.0563818
3300.0	3.6472014	0.16891105	3.9782671	3.3161358
3305.0	3.5925982	0.25379875	4.0900438	3.0951527
3310.0	3.4410322	0.1915907	3.81655	3.0655144
3315.0	3.2107079	0.19329825	3.5895724	2.8318433
3320.0	3.0136417	0.72657014	4.4377192	1.5895642
3325.0	3.1659494	0.30300584	3.7598409	2.572058
3330.0	3.1323483	0.21579494	3.5553064	2.7093902
3335.0	3.1924872	0.098137785	3.3848372	3.0001371
3340.0	3.2161093	0.13407536	3.478897	2.9533216
3345.0	3.2601804	0.18058616	3.6141292	2.9062315
3350.0	3.261984	0.18839524	3.6312387	2.8927293
3355.0	3.300732	0.078197756	3.4539996	3.1474644
3360.0	3.1993978	0.085208431	3.3664064	3.0323893
3365.0	3.124799	0.1021897	3.3250908	2.9245072
3370.0	3.0391993	0.17393008	3.3801022	2.6982963
3375.0	3.1325158	0.21469764	3.5533232	2.7117084
3380.0	3.2935295	0.22812639	3.7406572	2.8464017
3385.0	3.3092409	0.13549177	3.5748048	3.043677
3390.0	3.2290363	0.1405026	3.5044214	2.9536512
3395.0	3.1871597	0.15902824	3.4988551	2.8754644
3400.0	3.2081555	0.15517925	3.5123069	2.9040042
3405.0	3.1991734	0.090555772	3.3766627	3.0216841
3410.0	3.1412341	0.12556631	3.3873441	2.8951242
3415.0	3.0456935	0.21085538	3.45897	2.6324169
3420.0	3.0620782	0.096611461	3.2514367	2.8727197
3425.0	3.2125473	0.18026126	3.5658594	2.8592353
3430.0	3.1015702	0.085995604	3.2701216	2.9330188
3435.0	2.9626204	0.15354031	3.2635594	2.6616814
3440.0	2.9314006	0.072042289	3.0726035	2.7901977
3445.0	2.9965613	0.15268526	3.2958244	2.6972982
3450.0	3.0851425	0.077667058	3.23737	2.9329151
3455.0	3.0503844	0.18138418	3.4058974	2.6948714
3460.0	3.0926811	0.16384313	3.4138137	2.7715486
3465.0	3.157589	0.14943699	3.4504855	2.8646925
3470.0	3.0724585	0.10573616	3.2797013	2.8652156
3475.0	2.9379598	0.089404591	3.1131928	2.7627268
3480.0	2.866639	0.21187145	3.281907	2.4513709
3485.0	2.9261112	0.097552738	3.1173145	2.7349078
3490.0	2.9498858	0.19954471	3.3409935	2.5587782
3495.0	3.0635982	0.13642414	3.3309895	2.7962069
3500.0	3.0925644	0.082607115	3.2544744	2.9306545
3505.0	3.0106925	0.1400139	3.2851198	2.7362653
3510.0	2.9835712	0.11955595	3.2179008	2.7492415
3515.0	3.0092997	0.26231085	3.5234289	2.4951704
3520.0	2.9768761	0.10324247	3.1792313	2.7745208
3525.0	3.0173716	0.10101335	3.2153578	2.8193855
3530.0	3.0204391	0.10881079	3.2337082	2.8071699
3535.0	3.0585886	0.32620575	3.6979519	2.4192254
3540.0	3.0518836	0.23976356	3.5218202	2.581947
3545.0	3.1217607	0.13893793	3.394079	2.8494424
3550.0	3.0577918	0.22630202	3.5013438	2.6142398
3555.0	3.0405721	0.15911134	3.3524304	2.7287139
3560.0	3.0375962	0.08986163	3.213725	2.8614674
3565.0	2.8956407	0.16310691	3.2153303	2.5759512
3570.0	2.819035	0.38085607	3.565513	2.0725571
3575.0	2.8747947	0.13417069	3.1377692	2.6118201
3580.0	3.1097017	0.13331	3.3709893	2.8484141
3585.0	3.1279555	0.40244004	3.916738	2.339173
3590.0	3.1268603	0.12040648	3.362857	2.8908636
3595.0	2.9573848	0.18884075	3.3275127	2.5872569
3600.0	2.9092278	0.14990467	3.2030409	2.6154146
3605.0	2.8764094	0.22854861	3.3243647	2.4284541
3610.0	2.8388962	0.35921237	3.5429524	2.1348399
3615.0	2.9597534	0.14246729	3.2389893	2.6805175
3620.0	3.131591	0.25944535	3.6401039	2.6230781
3625.0	3.2006444	0.25726919	3.704892	2.6963967
3630.0	3.345462	0.24283017	3.8214091	2.8695149
3635.0	3.2367182	0.12578167	3.4832503	2.9901862
3640.0	3.0707422	0.17928291	3.4221367	2.7193477
3645.0	2.9241816	0.1292118	3.1774367	2.6709265
3650.0	3.0010835	0.091440093	3.1803061	2.8218609
3655.0	3.1206514	0.20948515	3.5312423	2.7100605
3660.0	3.2083977	0.2203958	3.6403735	2.776422
3665.0	3.301536	0.34563202	3.9789748	2.6240972
3670.0	3.2975978	0.38639837	4.0549387	2.540257
3675.0	3.252646	0.12909746	3.505677	2.999615
3680.0	3.0362354	0.1733959	3.3760914	2.6963795
3685.0	2.9696476	0.069241883	3.1053617	2.8339335
3690.0	2.90279	0.10062596	3.1000169	2.7055632
3695.0	2.921475	0.099908456	3.1172955	2.7256544
3700.0	2.982245	0.11743123	3.2124102	2.7520798
3705.0	3.1772841	0.07873322	3.3316013	3.022967
3710.0	3.1963966	0.12921454	3.4496571	2.9431361
3715.0	3.1150563	0.23051032	3.5668565	2.6632561
3720.0	2.8838383	0.11911363	3.117301	2.6503756
3725.0	2.9910996	0.55861864	4.0859922	1.8962071
3730.0	2.9474257	0.10138759	3.1461454	2.748706
3735.0	2.9776201	0.127642	3.2277984	2.7274418
3740.0	3.0659879	0.13200883	3.3247252	2.8072506
3745.0	3.1662746	0.16092575	3.481689	2.8508601
3750.0	3.110367	0.19991453	3.5021995	2.7185345
3755.0	2.9901324	0.12325194	3.2317062	2.7485586
3760.0	2.9041155	0.059960054	3.0216372	2.7865938
3765.0	2.8300889	0.57999502	3.9668792	1.6932987
3770.0	2.9245045	0.08613796	3.0933349	2.7556741
3775.0	2.9754031	0.14993918	3.2692839	2.6815223
3780.0	2.8782186	0.1364383	3.1456377	2.6107995
3785.0	2.9724277	0.15860786	3.2832991	2.6615562
3790.0	3.0608335	0.13464642	3.3247404	2.7969265
3795.0	3.151488	0.25105218	3.6435502	2.6594257
3800.0	2.9823832	0.0878688	3.154606	2.8101603
3805.0	3.0697401	0.107977	3.281375	2.8581051
3810.0	2.9896892	0.093406626	3.1727662	2.8066122
3815.0	2.9669084	0.1009513	3.164773	2.7690439
3820.0	3.0260243	0.24549481	3.5071941	2.5448545
3825.0	3.0649095	0.19798921	3.4529684	2.6768507
3830.0	3.1296764	0.23264111	3.585653	2.6736998
3835.0	2.9942071	0.14661373	3.28157	2.7068442
3840.0	2.8335932	0.1188248	3.0664898	2.6006966
3845.0	2.9309808	0.2061809	3.3350953	2.5268662
3850.0	2.9533819	0.1661357	3.2790079	2.6277559
3855.0	2.9192502	0.14892971	3.2111524	2.627348
3860.0	2.8787916	0.18694452	3.2452028	2.5123803
3865.0	3.0591853	0.11139444	3.2775184	2.8408522
3870.0	3.213407	0.18541389	3.5768182	2.8499958
3875.0	3.2462217	0.13864895	3.5179736	2.9744698
3880.0	3.0221194	0.10738856	3.232601	2.8116378
3885.0	2.9329597	0.11217204	3.1528169	2.7131025
3890.0	2.8284986	0.13828744	3.0995419	2.5574552
3895.0	3.0211211	0.18816746	3.3899293	2.6523129
3900.0	2.9703651	0.12676164	3.2188179	2.7219123
3905.0	2.9104499	0.10265806	3.1116597	2.7092401
3910.0	2.9285684	0.10235363	3.1291815	2.7279552
3915.0	2.9936888	0.15863383	3.3046111	2.6827665
3920.0	3.1478023	0.17284776	3.4865839	2.8090207
3925.0	3.0257023	0.14723732	3.3142875	2.7371172
3930.0	2.8945904	0.077047171	3.0456028	2.7435779
3935.0	2.8443996	0.13834488	3.1155555	2.5732436
3940.0	3.0536967	0.31033056	3.6619446	2.4454488
3945.0	2.9632079	0.11346024	3.18559	2.7408258
3950.0	2.9744426	0.1010057	3.1724138	2.7764715
3955.0	2.8609676	0.11094137	3.0784127	2.6435225
3960.0	2.9004215	0.090294375	3.0773985	2.7234445
3965.0	2.9364613	0.080270227	3.093791	2.7791317
3970.0	2.9642889	0.16122125	3.2802826	2.6482953
3975.0	3.0109861	0.0913041	3.1899422	2.8320301
3980.0	3.0288736	0.069411088	3.1649194	2.8928279
3985.0	3.0798217	0.13948782	3.3532178	2.8064256
3990.0	3.1695352	0.10157238	3.3686171	2.9704533
3995.0	3.2742006	0.21635923	3.6982647	2.8501365
4000.0	3.1768651	0.19454579	3.5581748	2.7955553
4005.0	3.0913033	0.1694904	3.4235044	2.7591021
4010.0	3.0663944	0.12861105	3.318472	2.8143167
4015.0	2.9547852	0.10953068	3.1694653	2.7401051
4020.0	3.0544511	0.26284099	3.5696194	2.5392827
4025.0	2.9402753	0.079989051	3.0970538	2.7834967
4030.0	2.9820102	0.2820153	3.5347602	2.4292602
4035.0	3.1949334	0.38953275	3.9584176	2.4314492
4040.0	3.2594275	0.40647158	4.0561118	2.4627432
4045.0	3.253085	0.45316823	4.1412947	2.3648753
4050.0	3.0610016	0.20447411	3.4617708	2.6602323
4055.0	3.1307533	0.24535451	3.6116481	2.6498585
4060.0	3.0890668	0.12899306	3.3418932	2.8362404
4065.0	3.1317586	0.16825962	3.4615474	2.8019697
4070.0	3.0492896	0.1110996	3.2670448	2.8315343
4075.0	3.0456674	0.14559864	3.3310407	2.7602941
4080.0	3.0072109	0.18400953	3.3678696	2.6465522
4085.0	2.994044	0.17622758	3.3394501	2.648638
4090.0	2.9163098	0.21644383	3.3405397	2.4920799
4095.0	2.9298033	0.099067852	3.1239763	2.7356304
4100.0	2.9015675	0.12931257	3.1550201	2.6481148
4105.0	2.8965236	0.13224375	3.1557213	2.6373258
4110.0	2.9295007	0.064691516	3.0562961	2.8027054
4115.0	2.9846648	0.065547892	3.1131387	2.8561909
4120.0	3.0368465	0.11998626	3.2720196	2.8016735
4125.0	3.0288893	0.10814757	3.2408585	2.8169201
4130.0	2.9167184	0.12883243	3.16923	2.6642069
4135.0	2.8972377	0.11194845	3.1166567	2.6778188
4140.0	2.9330827	0.098955488	3.1270355	2.7391299
4145.0	2.9061117	0.11266105	3.1269274	2.685296
4150.0	3.0277281	0.14850167	3.3187914	2.7366648
4155.0	3.0882647	0.14512965	3.3727188	2.8038106
4160.0	3.0196852	0.10105479	3.2177526	2.8216178
4165.0	3.0439563	0.091725734	3.2237387	2.8641739
4170.0	3.0084703	0.16153226	3.3250736	2.6918671
4175.0	2.9623666	0.11542301	3.1885957	2.7361375
4180.0	2.8844685	0.096083459	3.0727921	2.6961449
4185.0	2.8827154	0.091530879	3.0621159	2.7033149
4190.0	2.8983131	0.087218509	3.0692614	2.7273649
4195.0	2.9454476	0.099376044	3.1402246	2.7506706
4200.0	2.9858455	0.12269598	3.2263296	2.7453614
4205.0	3.020125	0.12590662	3.266902	2.773348
4210.0	3.0149093	0.19278717	3.3927721	2.6370464
4215.0	2.9550245	0.16482332	3.2780782	2.6319708
4220.0	2.927806	0.12995874	3.1825252	2.6730869
4225.0	2.9060278	0.11034296	3.1223	2.6897556
4230.0	2.9383072	0.090445533	3.1155804	2.7610339
4235.0	2.9847615	0.10692618	3.1943368	2.7751862
4240.0	2.9304	0.12186692	3.1692592	2.6915408
4245.0	2.934973	0.15041744	3.2297912	2.6401548
4250.0	3.0756307	0.1015198	3.2746095	2.8766519
4255.0	3.1451473	0.21881723	3.5740291	2.7162656
4260.0	3.009343	0.097151085	3.1997591	2.8189269
4265.0	2.9790866	0.18046934	3.3328065	2.6253667
4270.0	2.8733185	0.11974804	3.1080247	2.6386124
4275.0	2.9293833	0.21265751	3.3461921	2.5125746
4280.0	2.9335088	0.12004644	3.1687999	2.6982178
4285.0	2.9319336	0.11118362	3.1498535	2.7140138
4290.0	2.966053	0.10110127	3.1642115	2.7678945
4295.0	3.0144617	0.1866461	3.380288	2.6486353
4300.0	2.9926927	0.13935986	3.2658381	2.7195474
4305.0	2.9081205	0.14162692	3.1857093	2.6305317
4310.0	2.8656878	0.11674126	3.0945007	2.6368749
4315.0	2.829004	0.13520712	3.09401	2.5639981
4320.0	2.9393978	0.14668338	3.2268972	2.6518984
4325.0	2.9648177	0.22964123	3.4149145	2.5147209
4330.0	2.9163898	0.079535009	3.0722784	2.7605012
4335.0	2.8909256	0.09729025	3.0816145	2.7002367
4340.0	2.8589027	0.58143043	3.9985063	1.719299
4345.0	2.9766746	0.10455307	3.1815986	2.7717506
4350.0	3.0537975	0.11931217	3.2876494	2.8199457
4355.0	2.9944817	0.044615102	3.0819273	2.9070361
4360.0	3.0330722	0.20171886	3.4284412	2.6377032
4365.0	3.113373	0.36599394	3.8307211	2.3960249
4370.0	2.9771262	0.15366913	3.2783177	2.6759347
4375.0	2.9388211	0.063610988	3.0634986	2.8141436
4380.0	3.0728176	0.18406977	3.4335944	2.7120409
4385.0	2.9632134	0.06721935	3.0949633	2.8314634
4390.0	3.0150131	0.11483432	3.2400884	2.7899379
4395.0	2.9359801	0.060751298	3.0550527	2.8169076
4400.0	2.9272343	0.11561998	3.1538494	2.7006191
4405.0	2.9552926	0.18198281	3.3119789	2.5986063
4410.0	3.0069058	0.087031819	3.1774882	2.8363234
4415.0	3.1039284	0.25355106	3.6008885	2.6069684
4420.0	3.0515617	0.26321322	3.5674596	2.5356638
4425.0	2.9660287	0.10622622	3.1742321	2.7578253
4430.0	3.0042648	0.14850371	3.2953321	2.7131975
4435.0	3.0956291	0.11127151	3.3137212	2.8775369
4440.0	3.0075236	0.13029389	3.2628997	2.7521476
4445.0	2.9675229	0.18154804	3.3233571	2.6116888
4450.0	3.0496479	0.2322421	3.5048425	2.5944534
4455.0	2.9414196	0.19463927	3.3229125	2.5599266
4460.0	2.9048274	0.11572546	3.1316493	2.6780055
4465.0	2.9108339	0.08572529	3.0788555	2.7428123
4470.0	2.9441688	0.09232616	3.1251281	2.7632095
4475.0	2.9718122	0.12397565	3.2148044	2.7288199
4480.0	2.9815624	0.18306118	3.3403624	2.6227625
4485.0	2.9927751	0.36036609	3.6990926	2.2864575
4490.0	3.1154542	0.23167162	3.5695306	2.6613778
4495.0	3.0739677	0.099564869	3.2691149	2.8788206
4500.0	3.1888824	0.1804091	3.5424843	2.8352806
4505.0	3.1810309	0.18524797	3.5441169	2.8179449
4510.0	2.9605911	0.087073819	3.1312558	2.7899264
4515.0	3.0916192	0.1871974	3.4585261	2.7247123
4520.0	2.9248305	0.093647963	3.1083806	2.7412805
4525.0	3.0341844	0.079911467	3.1908108	2.8775579
4530.0	3.1322337	0.10659088	3.3411518	2.9233155
4535.0	3.1135519	0.096958145	3.3035899	2.923514
4540.0	2.9824702	0.16713447	3.3100538	2.6548866
4545.0	2.9620631	0.049158875	3.0584145	2.8657117
4550.0	2.9919847	0.17148426	3.3280938	2.6558755
4555.0	2.987717	0.25641567	3.4902917	2.4851422
4560.0	3.0295459	0.18412679	3.3904344	2.6686574
4565.0	3.0669329	0.18791542	3.4352472	2.6986187
4570.0	3.1415142	0.10801032	3.3532144	2.929814
4575.0	3.1490426	0.10819713	3.361109	2.9369763
4580.0	3.0949018	0.12341254	3.3367904	2.8530132
4585.0	3.0066087	0.075583	3.1547514	2.858466
4590.0	3.0212095	0.075090043	3.168386	2.874033
4595.0	3.038617	0.1716354	3.3750224	2.7022117
